# ----------------------------------------
# 보고서 개요
# 계정: APP_러닝라이프
# 속성: 러닝라이프
# ----------------------------------------
#  
# 시작일: 20250101
# 종료일: 20260601
N주,활성 사용자
2025 스타일런 Style Run X Matin Kim - 러닝라이프,867
2025무안해안 노을길 전국걷기 및 마라톤대회 - 러닝라이프,867
제20회 부천마라톤대회 - 러닝라이프,860
2025 제주 감귤 국제 마라톤 대회 - 러닝라이프,828
제13회 정서진 아라뱃길 전국 마라톤대회 - 러닝라이프,817
빵빵런 2025 in 대전 - 러닝라이프,815
제20회 울산인권마라톤 - 러닝라이프,809
제7회 유성국화마라톤 - 러닝라이프,808
댕댕런2025 in 대전 - 러닝라이프,807
2025 카카오 세이브 레이스 (Save Race) - 러닝라이프,795
2025 제26회 울산마라톤 - 러닝라이프,785
제1회 스노우 애슬론 대회 - 러닝라이프,782
“희망드림” 제 23회 동계국제마라톤대회 - 러닝라이프,775
2025 제3회 거제 파노라마 단풍레이스 - 러닝라이프,753
경북 백두대간 트레일6 챌린지 (문경) - 러닝라이프,732
나 혼자 뛴다(Survival Untact) - 러닝라이프,728
2025 화순고인돌마라톤대회 - 러닝라이프,712
2026 경기수원 국제하프마라톤대회 - 러닝라이프,712
2025 포항마라톤 챔피언십 - 러닝라이프,708
2025 철원DMZ국제평화마라톤 - 러닝라이프,660
2025 정읍 공동체 프리마켓 마라톤대회 - 러닝라이프,658
소아암환우돕기 제16회 행복트레일런 축제 - 러닝라이프,652
2025 DMZ 평화 마라톤 - 러닝라이프,643
2025 글로벌 6K 마라톤 고양 - 러닝라이프,643
2025 전마협 Gold Run Race - 러닝라이프,641
아름다운 제주 국제 마라톤 대회 - 러닝라이프,632
2025 MBN 전국 나주 마라톤 - 러닝라이프,626
제25회 순천 남승룡마라톤대회 - 러닝라이프,623
2025 글로벌 6K 마라톤 대구 - 러닝라이프,617
제7회 휴먼레이스 - 러닝라이프,617
2025 영천댐 마라톤 - 러닝라이프,601
2025 서울 유아차 런 - 러닝라이프,597
제22회 오산독산성 전국 하프마라톤대회 - 러닝라이프,593
제24회 통일기원 포항 해변마라톤대회 - 러닝라이프,567
2025 서울 라이트 런 서울 - 러닝라이프,553
제23회 고창고인돌마라톤대회 - 러닝라이프,536
제3회 리사이클 환경마라톤 - 러닝라이프,534
2026 구미 박정희 마라톤 대회 - 러닝라이프,527
2025 경포마라톤 - 러닝라이프,525
2025 뉴욕 마라톤 - 러닝라이프,502
제19회 일간스포츠 서울마라톤 런 서울 런 - 러닝라이프,492
제21회 밀양아리랑마라톤대회 - 러닝라이프,484
2025 천사데이기념 동두천천사마라톤 - 러닝라이프,475
2025 글로벌 6K 마라톤 대전 - 러닝라이프,466
제18회 중랑 마라톤대회 - 러닝라이프,456
제14회 광주평화통일마라톤 - 러닝라이프,451
2026 전마협 제주 4Full 마라톤대회 - 러닝라이프,441
고구려 마라톤 - 러닝라이프,437
서울 K-마라톤대회 - 러닝라이프,436
2026 전마협 새해 맞이 마라톤 - 러닝라이프,434
2025년 렛츠런파크 서울 경주로 마라톤 - 러닝라이프,429
제22회 밀양 아리랑 마라톤대회 - 러닝라이프,418
지리산 단감 레이스 - 러닝라이프,417
제22회 태화강국제마라톤대회 - 러닝라이프,413
제32회 경주벚꽃마라톤 - 러닝라이프,407
글로벌 허브 부산 런페스타 - 러닝라이프,397
2025 제3연륙교 WALK & RUN - 러닝라이프,395
제19회 자원봉사 사랑 굿펀마라톤 - 러닝라이프,395
2025 김대중마라톤대회 - 러닝라이프,391
2025 안동마라톤 - 러닝라이프,384
2025 춘천연합마라톤 - 러닝라이프,382
2025 산림청장배 영양 산악마라톤대회 - 러닝라이프,380
제1회 아산 이순신 트레일런 대회 - 러닝라이프,380
제24회 대청호마라톤 - 러닝라이프,379
제1회 보은 보청천 마라톤대회 - 러닝라이프,376
2025 서산 코스모스 황금들녘 마라톤 - 러닝라이프,372
제18회 전국새해 알몸마라톤대회 - 러닝라이프,370
제8회 거제시장배 섬꽃 전국 마라톤 - 러닝라이프,370
더 레이스 서울 21K - 러닝라이프,368
2025 DMZ 평화마라톤 - 러닝라이프,367
2025 과천 마라톤 대회 - 러닝라이프,366
제24회 합천벚꽃마라톤 - 러닝라이프,356
2026 보스턴 마라톤 - 러닝라이프,354
2026 청춘릴레이 마라톤 - 러닝라이프,354
